Name: 湖南都市, URL: http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnds$640x360, Date: None, Resolution: 640x360, Response Time: 375 ms
Name: 康巴卫视, URL: http://222.218.158.217:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 511 ms
Name: 康巴卫视, URL: http://218.89.240.144:59901/tsfile/live/1010_1.m3u8, Date: None, Resolution: None, Response Time: 530 ms
Name: 康巴卫视, URL: http://61.157.139.15:9901/tsfile/live/2415_1.m3u8, Date: None, Resolution: None, Response Time: 538 ms
Name: 康巴卫视, URL: http://218.89.240.144:59901/tsfile/live/1010_1.m3u8, Date: None, Resolution: None, Response Time: 542 ms
Name: 康巴卫视, URL: http://61.157.139.15:9901/tsfile/live/2415_1.m3u8, Date: None, Resolution: None, Response Time: 543 ms
Name: 康巴卫视, URL: http://60.255.240.247:8090/live/kbwsH264_2000.m3u8, Date: None, Resolution: None, Response Time: 582 ms
Name: 康巴卫视, URL: http://219.159.194.83:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 741 ms
Name: 康巴卫视, URL: http://60.255.240.247:8090/live/kbwsH264_2000.m3u8, Date: None, Resolution: None, Response Time: 770 ms
Name: 康巴卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 1007 ms
Name: 康巴卫视, URL: http://222.218.159.110:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 1537 ms
Name: 康巴卫视, URL: http://113.15.184.215:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 3562 ms
Name: 康巴卫视, URL: http://113.15.185.67:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 7705 ms
Name: 康巴卫视, URL: http://219.159.194.66:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 7712 ms
Name: 康巴卫视, URL: http://219.159.194.4:8181/tsfile/live/0134_1.m3u8, Date: None, Resolution: None, Response Time: 7774 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-22.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 0 ms
Name: 凤凰资讯, URL: http://yujukoo.gicp.net:8888/udp/239.93.0.118:2191$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-15.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 30 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.0.118:2191$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 34 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.1.4:2191$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 50 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 101 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-2.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 146 ms
Name: 凤凰资讯, URL: http://wouu.net:9977/udp/239.93.0.118:2191$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 197 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-20.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 278 ms
Name: 凤凰资讯, URL: http://146.56.153.245:20121/bysid/257$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 298 ms
Name: 凤凰资讯, URL: http://146.56.153.245:20121/bysid/257$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: 凤凰资讯, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1581&tk=e503191f8e20$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: 凤凰资讯, URL: http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-4$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: 凤凰资讯, URL: http://146.56.153.245:20121/bysid/257$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-11.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/2a72335a63dd0749c5a32d1bf1b0c001a81a26cc81d7e94534791d36f2c87d7d.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-24.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-21.ctv$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 450 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-25.ctv$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-4.ctv$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-23.ctv$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-16.m3u8, Date: None, Resolution: None, Response Time: 21 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-1.m3u8, Date: None, Resolution: None, Response Time: 23 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-6.m3u8, Date: None, Resolution: None, Response Time: 23 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/5fb13a1ac8acfc0fbc7121568b65c78e0383919949c35c2a7f278a1ddd081e2b.m3u8, Date: None, Resolution: None, Response Time: 29 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/bfd140266f0bc1d9689c8cca261521038b45d662a160a3785d45d074b26899c2.m3u8, Date: None, Resolution: None, Response Time: 31 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8, Date: None, Resolution: None, Response Time: 31 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8, Date: None, Resolution: None, Response Time: 41 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/bfd140266f0bc1d9689c8cca261521038b45d662a160a3785d45d074b26899c2.m3u8, Date: None, Resolution: None, Response Time: 43 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-8.m3u8, Date: None, Resolution: None, Response Time: 59 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/5fb13a1ac8acfc0fbc7121568b65c78e0383919949c35c2a7f278a1ddd081e2b.m3u8, Date: None, Resolution: None, Response Time: 59 ms
Name: 凤凰资讯, URL: https://stream1.freetv.fun/feng-huang-zi-xun-13.m3u8, Date: None, Resolution: None, Response Time: 123 ms
Name: 凤凰资讯, URL: http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8, Date: None, Resolution: None, Response Time: 128 ms
Name: 凤凰资讯, URL: http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8, Date: None, Resolution: None, Response Time: 133 ms
Name: 凤凰资讯, URL: https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8, Date: None, Resolution: None, Response Time: 260 ms
Name: 凤凰资讯, URL: http://udnhls.skilldns.com:80/fhzx-cn.m3u8, Date: None, Resolution: None, Response Time: 285 ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8, Date: None, Resolution: None, Response Time: 365 ms
Name: 凤凰资讯, URL: https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8, Date: None, Resolution: None, Response Time: 383 ms
Name: 凤凰资讯, URL: http://61.221.215.25:8800/hls/47/index.m3u8, Date: None, Resolution: None, Response Time: 394 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?, Date: None, Resolution: None, Response Time: 496 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?, Date: None, Resolution: None, Response Time: 499 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 517 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 526 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 530 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8, Date: None, Resolution: None, Response Time: 530 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8, Date: None, Resolution: None, Response Time: 532 ms
Name: 凤凰资讯, URL: http://udnhls.skilldns.com:80/fhzx-cn.m3u8, Date: None, Resolution: None, Response Time: 930 ms
Name: 凤凰资讯, URL: http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 1066 ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8, Date: None, Resolution: None, Response Time: 1178 ms
Name: 凤凰资讯, URL: http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8, Date: None, Resolution: None, Response Time: 10691 ms
Name: 江西卫视, URL: http://60.7.56.33:4000/rtp/239.253.92.19:6145$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 0 ms
Name: 江西卫视, URL: http://221.222.162.206:8888/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 1 ms
Name: 江西卫视, URL: http://120.234.5.29:6000/udp/239.20.0.55:3180$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 4 ms
Name: 江西卫视, URL: http://123.113.187.204:8000/rtp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 4 ms
Name: 江西卫视, URL: http://114.252.238.87:8000/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 13 ms
Name: 江西卫视, URL: http://113.109.249.90:9999/udp/239.77.0.149:5146$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 17 ms
Name: 江西卫视, URL: http://221.219.79.161:4000/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 28 ms
Name: 江西卫视, URL: http://60.2.190.206:4000/udp/239.253.92.19:6145$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 38 ms
Name: 江西卫视, URL: http://111.199.234.10:18888/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 39 ms
Name: 江西卫视, URL: http://113.93.29.222:8088/udp/239.77.1.219:5146$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 40 ms
Name: 江西卫视, URL: http://114.249.229.24:8888/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 45 ms
Name: 江西卫视, URL: http://111.196.129.152:20000/rtp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 55 ms
Name: 江西卫视, URL: http://222.129.139.91:8888/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 57 ms
Name: 江西卫视, URL: http://1.203.111.193:17777/udp/225.1.1.9:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 63 ms
Name: 江西卫视, URL: http://60.2.190.206:4000/rtp/239.253.92.19:6145$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 76 ms
Name: 江西卫视, URL: http://114.252.235.176:8000/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 76 ms
Name: 江西卫视, URL: http://123.113.237.160:8888/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 88 ms
Name: 江西卫视, URL: http://115.171.80.176:8888/udp/225.1.1.9:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 90 ms
Name: 江西卫视, URL: http://123.113.187.204:8000/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 92 ms
Name: 江西卫视, URL: http://111.196.129.152:20000/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 92 ms
Name: 江西卫视, URL: http://221.219.79.161:4000/rtp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 98 ms
Name: 江西卫视, URL: http://123.113.237.160:8888/rtp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 102 ms
Name: 江西卫视, URL: http://14.112.86.101:4022/udp/239.77.1.219:5146$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 121 ms
Name: 江西卫视, URL: http://115.60.241.249:2000/rtp/225.1.4.139:1305$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 124 ms
Name: 江西卫视, URL: http://60.10.106.114:555/udp/239.253.92.19:6145$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 128 ms
Name: 江西卫视, URL: http://222.129.139.229:8888/rtp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 129 ms
Name: 江西卫视, URL: http://118.251.60.185:8888/udp/239.76.245.225:1234$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 153 ms
Name: 江西卫视, URL: http://222.129.139.229:8888/udp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 156 ms
Name: 江西卫视, URL: http://wouu.net:9977/udp/239.93.0.134:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 164 ms
Name: 江西卫视, URL: http://113.90.246.252:4000/udp/239.77.0.149:5146$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 167 ms
Name: 江西卫视, URL: http://113.109.249.90:9999/udp/239.77.1.219:5146$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 218 ms
Name: 江西卫视, URL: http://123.117.237.15:8680/rtp/239.3.1.123:8164$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 220 ms
Name: 江西卫视, URL: http://z.b.bkpcp.top/m.php?id=jxws$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: 江西卫视, URL: https://api.livednow.org/migu/783847495?sign=gAAAAABnJcJqSxNO7cIGHJVGiP23aVwddpa5-Uj611uPtb-B59dmlhqB3KvALkxWK9erVikPtvf_CCUy-Au9GrH8x09UkoWAVcBYsPpl04DfI8C5xmP2Ngry7LvN4nkLgM8jrTQCdSw9JqYxvBS4kcEsKcXaalufeTRy0B0gmPvBMYA0qBe5eBDbavp1kUzTq7bdpM9UGmek_DpYICCnOXAceQXch1tdhw%253D%253D$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 600 ms
Name: 江西卫视, URL: https://fmbox.cc/%E5%85%AC%E4%BC%97%E5%8F%B7%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/tv/migu.php?id=jxws$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 江西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2056&tk=e503191f8e20$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 江西卫视, URL: http://111.14.181.15:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 438 ms
Name: 江西卫视, URL: http://113.57.93.165:9900/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 474 ms
Name: 江西卫视, URL: http://220.249.114.102:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 484 ms
Name: 江西卫视, URL: http://220.249.114.102:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 485 ms
Name: 江西卫视, URL: http://183.136.148.214:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 487 ms
Name: 江西卫视, URL: http://101.66.199.0:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 487 ms
Name: 江西卫视, URL: http://60.187.244.165:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 488 ms
Name: 江西卫视, URL: http://221.224.4.170:1111/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 492 ms
Name: 江西卫视, URL: http://101.66.198.100:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 494 ms
Name: 江西卫视, URL: http://113.57.109.48:1111/tsfile/live/1035_1.m3u8, Date: None, Resolution: None, Response Time: 495 ms
Name: 江西卫视, URL: http://101.66.199.237:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 495 ms
Name: 江西卫视, URL: http://121.33.239.242:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 497 ms
Name: 江西卫视, URL: http://125.107.117.203:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 497 ms
Name: 江西卫视, URL: http://101.65.33.182:9901/tsfile/live/0130_1.m3u8, Date: None, Resolution: None, Response Time: 498 ms
Name: 江西卫视, URL: http://113.218.204.28:8081/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 500 ms
Name: 江西卫视, URL: http://115.48.60.15:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 503 ms
Name: 江西卫视, URL: http://119.125.134.212:9902/tsfile/live/1042_1.m3u8, Date: None, Resolution: None, Response Time: 503 ms
Name: 江西卫视, URL: http://124.227.113.195:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 504 ms
Name: 江西卫视, URL: http://116.1.184.117:8181/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 504 ms
Name: 江西卫视, URL: http://218.13.170.98:9901/tsfile/live/1017_1.m3u8, Date: None, Resolution: None, Response Time: 504 ms
Name: 江西卫视, URL: http://223.166.234.19:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 505 ms
Name: 江西卫视, URL: http://119.163.199.98:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 506 ms
Name: 江西卫视, URL: http://61.136.172.236:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 506 ms
Name: 江西卫视, URL: http://101.65.33.233:9901/tsfile/live/0130_1.m3u8, Date: None, Resolution: None, Response Time: 507 ms
Name: 江西卫视, URL: http://59.173.243.210:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 507 ms
Name: 江西卫视, URL: http://222.142.70.7:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 508 ms
Name: 江西卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_43.m3u8, Date: None, Resolution: None, Response Time: 510 ms
Name: 江西卫视, URL: http://58.48.37.158:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 510 ms
Name: 江西卫视, URL: http://101.65.32.9:9901/tsfile/live/0130_1.m3u8, Date: None, Resolution: None, Response Time: 512 ms
Name: 江西卫视, URL: http://101.74.28.105:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 513 ms
Name: 江西卫视, URL: http://116.1.184.18:8181/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 514 ms
Name: 江西卫视, URL: http://101.66.198.158:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 514 ms
Name: 江西卫视, URL: http://222.84.192.231:8181/tsfile/live/1002_1.m3u8, Date: None, Resolution: None, Response Time: 515 ms
Name: 江西卫视, URL: http://101.66.198.158:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 516 ms
Name: 江西卫视, URL: http://101.19.84.8:9901/tsfile/live/0139_1.m3u8, Date: None, Resolution: None, Response Time: 516 ms
Name: 江西卫视, URL: http://58.48.37.158:1111/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 516 ms
Name: 江西卫视, URL: http://1.197.251.106:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 517 ms
Name: 江西卫视, URL: http://222.142.65.165:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 518 ms
Name: 江西卫视, URL: http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 518 ms
Name: 江西卫视, URL: http://1.197.250.107:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 521 ms
Name: 江西卫视, URL: http://222.218.159.110:8181/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 521 ms
Name: 江西卫视, URL: http://58.57.40.22:9901/tsfile/live/1043_1.m3u8, Date: None, Resolution: None, Response Time: 524 ms
Name: 江西卫视, URL: http://1.198.67.47:9901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 526 ms
Name: 江西卫视, URL: http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 528 ms
Name: 江西卫视, URL: http://110.80.17.38:9901/tsfile/live/0138_2.m3u8, Date: None, Resolution: None, Response Time: 528 ms
Name: 江西卫视, URL: http://218.89.240.144:59901/tsfile/live/0138_1.m3u8, Date: None, Resolution: None, Response Time: 528 ms
